transaction_id,source_file,source_sheet,source_row,source_entity,proposed_reporting_entity,account_name,account_last4,account_type,transaction_date,posting_date,year,month,description_raw,description_normalized,merchant_normalized,original_category,combined_category,financial_statement_group,proposed_gl_account,deal_or_asset,amount_raw,debit,credit,cash_inflow,cash_outflow,business_or_personal,operating_or_nonoperating,revenue_or_expense,balance_sheet_activity,intercompany,owner_activity,reimbursement,credit_card_payment,loan_principal,interest,potential_duplicate,duplicate_group_id,transfer_match_id,confidence_score,review_status,review_reason,proposed_accounting_treatment,management_notes
1a56080d3c36b323,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,28,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-14,,2026,2026-05,LEVY @ THE ROXY THEAWest Hollywood CA,LEVY @ THE ROXY THEAWEST HOLLYWOOD CA,LEVY THE ROXY THEAWEST,Team Outing,Meals & Entertainment,Operating Expense,6100 Meals & Entertainment,,27.84,27.84,0.0,0.0,27.84,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,82,OK,,Book to Meals & Entertainment.,
3017d81832ec2b2b,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,29,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-13,,2026,2026-05,AXS.COM*SOUTHERN CALLOS ANGELES CA,AXS.COM*SOUTHERN CALLOS ANGELES CA,AXS COM SOUTHERN CALLOS,Team Outing,Meals & Entertainment,Operating Expense,6100 Meals & Entertainment,,167.0,167.0,0.0,0.0,167.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,82,OK,,Book to Meals & Entertainment.,
675871341ec00f5a,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,30,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-13,,2026,2026-05,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT THANK YOU,Online AMEX Payment,Credit Cards Payable,Balance Sheet,9010 Credit Cards Payable,,-14494.94,0.0,14494.94,14494.94,0.0,Business,Nonoperating,Balance Sheet,Yes,No,No,No,Yes,No,No,No,,XFER-0007,97,Auto-Excluded,Credit-card payment,Balance-sheet credit-card payment — exclude from operating expense (underlying charges captured separately).,
325fc3dd405d369b,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,31,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-13,,2026,2026-05,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT THANK YOU,Online AMEX Payment,Credit Cards Payable,Balance Sheet,9010 Credit Cards Payable,,-116.51,0.0,116.51,116.51,0.0,Business,Nonoperating,Balance Sheet,Yes,No,No,No,Yes,No,No,No,,XFER-0008,97,Auto-Excluded,Credit-card payment,Balance-sheet credit-card payment — exclude from operating expense (underlying charges captured separately).,
41f3a9336b3cccaf,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,32,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-13,,2026,2026-05,RAINBOW BAR & GRILL LOS ANGELES CA,RAINBOW BAR & GRILL LOS ANGELES CA,RAINBOW BAR & GRILL,Team Outing,Meals & Entertainment,Operating Expense,6100 Meals & Entertainment,,256.91,256.91,0.0,0.0,256.91,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,82,OK,,Book to Meals & Entertainment.,
ed5e50d52bc8bcab,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,33,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-13,,2026,2026-05,TST* BLUEYS KITCHEN LOS ANGELES CA,TST* BLUEYS KITCHEN LOS ANGELES CA,TST BLUEYS KITCHEN LOS,Team Lunch,Meals & Entertainment,Operating Expense,6100 Meals & Entertainment,,145.31,145.31,0.0,0.0,145.31,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,82,OK,,Book to Meals & Entertainment.,
42bfc18f9ac06879,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,34,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-11,,2026,2026-05,AIRBNB * HMETZB9K93 SAN FRANCISCO CA,AIRBNB * HMETZB9K93 SAN FRANCISCO CA,AIRBNB SAN FRANCISCO CA,Team Travel,Travel,Operating Expense,6090 Travel,,470.85,470.85,0.0,0.0,470.85,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
2887a53537776d92,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,35,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-11,,2026,2026-05,AMERICAN AIRLINES 800-433-7300 TX,AMERICAN AIRLINES 800-433-7300 TX,AMERICAN AIRLINES 800 433,Team Travel,Travel,Operating Expense,6090 Travel,,54.99,54.99,0.0,0.0,54.99,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
c63e4588a0e9cc9e,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,36,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-09,,2026,2026-05,AIRBNB * INC SAN FRANCISCO CA,AIRBNB * INC SAN FRANCISCO CA,AIRBNB INC SAN FRANCISCO,Team Travel,Travel,Operating Expense,6090 Travel,,324.0,324.0,0.0,0.0,324.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
1025a8697e5aaca5,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,37,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-09,,2026,2026-05,FORT WORTH FLORIST FORT WORTH TX,FORT WORTH FLORIST FORT WORTH TX,FORT WORTH FLORIST FORT,Personal,Suspense & Review,Suspense & Review,9900 Suspense & Review,,177.31,177.31,0.0,0.0,177.31,Personal,Nonoperating,Expense,No,No,Yes,No,No,No,No,No,,,45,Review,Personal item (B/P flag = personal),Personal expense paid from business account — propose Due From Owner / Owner Distribution pending substantiation.,
71cf53f60eee22e9,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,38,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-07,,2026,2026-05,LIGHTBOX PARENT SHELTON CT,LIGHTBOX PARENT SHELTON CT,LIGHTBOX PARENT SHELTON CT,DWG Listing Platform,Data & Listing Platforms,Operating Expense,6040 Data & Listing Platforms,,11902.68,11902.68,0.0,0.0,11902.68,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,90,Review,"Amount >= $10,000","Booked to Data & Listing Platforms — material item, confirm.",
ce7191fc3c671491,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,39,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-07,,2026,2026-05,TST* THE BUTCHER'S DVENICE CA,TST* THE BUTCHER'S DVENICE CA,TST THE BUTCHER'S DVENICE,Team Lunch,Meals & Entertainment,Operating Expense,6100 Meals & Entertainment,,158.3,158.3,0.0,0.0,158.3,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,82,OK,,Book to Meals & Entertainment.,
a0f1eb4ca9b2ba11,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,40,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-06,,2026,2026-05,CREXI LOS ANGELES CA,CREXI LOS ANGELES CA,CREXI LOS ANGELES CA,DWG Listing Platform,Data & Listing Platforms,Operating Expense,6040 Data & Listing Platforms,,260.0,260.0,0.0,0.0,260.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,90,OK,,Book to Data & Listing Platforms.,
c6884bce60d7e2f7,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,41,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-05,,2026,2026-05,POWERHOUSE PILATES LOS ANGELES CA,POWERHOUSE PILATES LOS ANGELES CA,POWERHOUSE PILATES LOS ANGELES,Personal,Suspense & Review,Suspense & Review,9900 Suspense & Review,,1050.0,1050.0,0.0,0.0,1050.0,Personal,Nonoperating,Expense,No,No,Yes,No,No,No,No,No,,,45,Review,Personal item (B/P flag = personal),Personal expense paid from business account — propose Due From Owner / Owner Distribution pending substantiation.,
badd5c19287d247e,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,42,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-05-05,,2026,2026-05,SOCIALPILOT LEWES DE,SOCIALPILOT LEWES DE,SOCIALPILOT LEWES DE,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,50.0,50.0,0.0,0.0,50.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
a29c86b5cef73c8c,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,43,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-04-23,,2026,2026-04,"GRASSHOPPER GROUP, LBOSTON MA","GRASSHOPPER GROUP, LBOSTON MA",GRASSHOPPER GROUP LBOSTON MA,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,46.81,46.81,0.0,0.0,46.81,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
00bd840627f85c32,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,44,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-04-16,,2026,2026-04,"GRASSHOPPER GROUP, LBOSTON MA","GRASSHOPPER GROUP, LBOSTON MA",GRASSHOPPER GROUP LBOSTON MA,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,46.89,46.89,0.0,0.0,46.89,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
fee86906890db629,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,45,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-04-15,,2026,2026-04,"800.COM, LLC 800-800-4321 FL","800.COM, LLC 800-800-4321 FL",LLC 800 800 4321,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,69.62,69.62,0.0,0.0,69.62,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
69eb13c5295542a7,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,46,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-04-13,,2026,2026-04,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT THANK YOU,Online AMEX Payment,Credit Cards Payable,Balance Sheet,9010 Credit Cards Payable,,-1295.0,0.0,1295.0,1295.0,0.0,Business,Nonoperating,Balance Sheet,Yes,No,No,No,Yes,No,No,No,,XFER-0009,97,Auto-Excluded,Credit-card payment,Balance-sheet credit-card payment — exclude from operating expense (underlying charges captured separately).,
a5b8d37d2e7dfaa5,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,47,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-04-08,,2026,2026-04,CREXI LOS ANGELES CA,CREXI LOS ANGELES CA,CREXI LOS ANGELES CA,DWG Listing Platform,Data & Listing Platforms,Operating Expense,6040 Data & Listing Platforms,,260.0,260.0,0.0,0.0,260.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,90,OK,,Book to Data & Listing Platforms.,
e7e9c5faeba90304,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,48,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-03-25,,2026,2026-03,VERSAILLES CUBAN FOOLos Angeles CA,VERSAILLES CUBAN FOOLOS ANGELES CA,VERSAILLES CUBAN FOOLOS ANGELES,Team Lunch,Meals & Entertainment,Operating Expense,6100 Meals & Entertainment,,140.0,140.0,0.0,0.0,140.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,82,OK,,Book to Meals & Entertainment.,
92c6f45f4f557610,Mar-June_2026_DWGRE_Amex_Charges.xlsx,Transaction Details,49,DWG Capital Group,DWG Capital Group,Amex Business Platinum  |  Transaction Detail,81005,Credit Card,2026-03-23,,2026,2026-03,MEMBERSHIP FEE,MEMBERSHIP FEE,MEMBERSHIP FEE,Membership Fee,Banking & Wire Fees,Operating Expense,6120 Banking & Wire Fees,,895.0,895.0,0.0,0.0,895.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,85,OK,,Book to Banking & Wire Fees.,
b17c0105c8440707,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,10,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-28,,2026,2026-05,INTUIT QUICKBOOKS,INTUIT QUICKBOOKS,INTUIT QUICKBOOKS,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,4.25,4.25,0.0,0.0,4.25,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
411d37684f3f0aae,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,11,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-27,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,11.51,11.51,0.0,0.0,11.51,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
3aa77d6cadae8143,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,12,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-27,,2026,2026-05,BESTBUYCOM,BESTBUYCOM,BESTBUYCOM,Employee Tech Onboarding,Software & Technology,Operating Expense,6030 Software & Technology,,108.24,108.24,0.0,0.0,108.24,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,80,OK,,Book to Software & Technology.,
42c4545ff2b22a28,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,13,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-27,,2026,2026-05,BESTBUYCOM,BESTBUYCOM,BESTBUYCOM,Employee Tech Onboarding,Software & Technology,Operating Expense,6030 Software & Technology,,1464.04,1464.04,0.0,0.0,1464.04,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,80,OK,,Book to Software & Technology.,
58cdfb3c302848f6,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,14,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-26,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,10.62,10.62,0.0,0.0,10.62,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
a85e913cdea30490,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,15,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-26,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,10.67,10.67,0.0,0.0,10.67,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
6cadf5d4e0f46a50,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,16,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-26,,2026,2026-05,DELBAR OLD MILTON LLC,DELBAR OLD MILTON LLC,DELBAR OLD MILTON LLC,DWGCP Investor Dinner,Investor Relations,Operating Expense,6060 Investor Relations,,1000.0,1000.0,0.0,0.0,1000.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,82,OK,,Book to Investor Relations.,
da92e042e8ce4a54,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,17,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-26,,2026,2026-05,TRAININNG LLC,TRAININNG LLC,TRAININNG LLC,DWGCP Professional Training,Professional Services,Operating Expense,6150 Professional Services,,249.0,249.0,0.0,0.0,249.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,75,OK,,Book to Professional Services.,
e1b9d6d30ec7d05f,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,18,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-25,,2026,2026-05,UBER EATS,UBER EATS,UBER EATS,Team Lunch,Travel,Operating Expense,6090 Travel,,35.42,35.42,0.0,0.0,35.42,Personal,Operating,Expense,No,No,Yes,No,No,No,No,No,,,84,Review,Personal item (B/P flag = personal),Personal expense paid from business account — propose Due From Owner / Owner Distribution pending substantiation.,
1e1fc4db55ed62b1,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,19,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-24,,2026,2026-05,UBER,UBER,UBER,Transportation,Travel,Operating Expense,6090 Travel,,28.2,28.2,0.0,0.0,28.2,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
d3d19368fbbe42c9,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,20,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-23,,2026,2026-05,AMERICAN AIRLINES,AMERICAN AIRLINES,AMERICAN AIRLINES,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,49.46,49.46,0.0,0.0,49.46,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
a672eb71ae9d421e,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,21,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-23,,2026,2026-05,CLAUDE.AI SUBSCRIPTION,CLAUDE.AI SUBSCRIPTION,CLAUDE AI SUBSCRIPTION,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,105.4,105.4,0.0,0.0,105.4,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
f52a9d6f1a175fac,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,22,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-22,,2026,2026-05,LUGG,LUGG,LUGG,Employee Bonus,Payroll,Compensation,5000 Payroll,,141.24,141.24,0.0,0.0,141.24,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,82,OK,,Book to Payroll.,
98eb28220562b568,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,23,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-20,,2026,2026-05,CAMPAIGNER SVC,CAMPAIGNER SVC,CAMPAIGNER SVC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,584.0,584.0,0.0,0.0,584.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
1c6d572a98aad888,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,24,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-19,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,10.98,10.98,0.0,0.0,10.98,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
3882ab5f22a3c202,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,25,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-19,,2026,2026-05,UBER,UBER,UBER,Transportation,Travel,Operating Expense,6090 Travel,,5.76,5.76,0.0,0.0,5.76,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
be6dfdd8b791a5ab,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,26,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-16,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,11.06,11.06,0.0,0.0,11.06,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
df66a1c2a6e8c4d2,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,27,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-16,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,11.68,11.68,0.0,0.0,11.68,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
d2228b24de6eb6ec,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,28,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-16,,2026,2026-05,NIMBUS HEALTH FIRST,NIMBUS HEALTH FIRST,NIMBUS HEALTH FIRST,Personal Health,General & Administrative,Operating Expense,6160 General & Administrative,,200.0,200.0,0.0,0.0,200.0,Personal,Operating,Expense,No,No,Yes,No,No,No,No,No,,,55,Review,Personal item (B/P flag = personal),Personal expense paid from business account — propose Due From Owner / Owner Distribution pending substantiation.,
cad2428bdfa26e51,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,29,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-14,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,12.13,12.13,0.0,0.0,12.13,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
00c3ebc52cc095f2,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,30,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-14,,2026,2026-05,TST* BLUEYS KITCHEN,TST* BLUEYS KITCHEN,TST BLUEYS KITCHEN,Team Lunch,Meals & Entertainment,Operating Expense,6100 Meals & Entertainment,,99.44,99.44,0.0,0.0,99.44,Personal,Operating,Expense,No,No,Yes,No,No,No,No,No,,,82,Review,Personal item (B/P flag = personal),Personal expense paid from business account — propose Due From Owner / Owner Distribution pending substantiation.,
008e5a8fbe219d33,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,31,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-13,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,11.66,11.66,0.0,0.0,11.66,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
30f65bb765b7a35f,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,32,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-13,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,12.19,12.19,0.0,0.0,12.19,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
a915d3dc023f1982,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,33,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-13,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,12.21,12.21,0.0,0.0,12.21,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
2b0422a3e234c5bc,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,34,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-13,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,13.5,13.5,0.0,0.0,13.5,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
1a5a20cc4aef0c01,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,35,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-13,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,15.8,15.8,0.0,0.0,15.8,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
b5297d62830283f5,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,36,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-13,,2026,2026-05,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT THANK YOU,Payment,Credit Cards Payable,Balance Sheet,9010 Credit Cards Payable,,-15821.6,0.0,15821.6,15821.6,0.0,Business,Nonoperating,Balance Sheet,Yes,No,No,No,Yes,No,No,No,,XFER-0010,97,Auto-Excluded,Credit-card payment,Balance-sheet credit-card payment — exclude from operating expense (underlying charges captured separately).,
67768b498e9651fb,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,37,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-12,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,11.46,11.46,0.0,0.0,11.46,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
277ef99ca8ccff73,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,38,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-12,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,11.53,11.53,0.0,0.0,11.53,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
